t,x,y
0.000000,1.445133,6.157522
0.000000,1.445133,6.220353
0.000000,1.507964,0.000000
0.000000,1.507964,0.062832
0.000000,1.507964,0.125664
0.000000,1.507964,0.188496
0.000000,1.507964,0.251327
0.000000,1.507964,0.314159
0.000000,1.507964,0.376991
0.000000,1.507964,0.439823
0.000000,1.507964,0.502655
0.000000,1.507964,0.565487
0.000000,1.507964,0.628319
0.000000,1.507964,0.691150
0.000000,1.507964,0.753982
0.000000,1.507964,0.816814
0.000000,1.507964,0.879646
0.000000,1.507964,0.942478
0.000000,1.507964,1.005310
0.000000,1.507964,1.068142
0.000000,1.507964,1.130973
0.000000,1.507964,1.193805
0.000000,1.507964,1.256637
0.000000,1.507964,1.319469
0.000000,1.507964,1.382301
0.000000,1.507964,1.445133
0.000000,1.507964,1.507964
0.000000,1.507964,1.570796
0.000000,1.507964,1.633628
0.000000,1.507964,1.696460
0.000000,1.507964,1.759292
0.000000,1.507964,1.822124
0.000000,1.507964,1.884956
0.000000,1.507964,1.947787
0.000000,1.507964,2.010619
0.000000,1.507964,2.073451
0.000000,1.507964,2.136283
0.000000,1.507964,2.199115
0.000000,1.507964,2.261947
0.000000,1.507964,2.324779
0.000000,1.507964,2.387610
0.000000,1.507964,2.450442
0.000000,1.507964,2.513274
0.000000,1.507964,2.576106
0.000000,1.507964,2.638938
0.000000,1.507964,2.701770
0.000000,1.507964,2.764602
0.000000,1.507964,2.827433
0.000000,1.507964,2.890265
0.000000,1.507964,2.953097
0.000000,1.507964,3.015929
0.000000,1.507964,3.078761
0.000000,1.507964,3.141593
0.000000,1.507964,3.204425
0.000000,1.507964,3.267256
0.000000,1.507964,3.330088
0.000000,1.507964,3.392920
0.000000,1.507964,3.455752
0.000000,1.507964,3.518584
0.000000,1.507964,3.581416
0.000000,1.507964,3.644247
0.000000,1.507964,3.707079
0.000000,1.507964,3.769911
0.000000,1.507964,3.832743
0.000000,1.507964,3.895575
0.000000,1.507964,3.958407
0.000000,1.507964,4.021239
0.000000,1.507964,4.084070
0.000000,1.507964,4.146902
0.000000,1.507964,4.209734
0.000000,1.507964,4.272566
0.000000,1.507964,4.335398
0.000000,1.507964,4.398230
0.000000,1.507964,4.461062
0.000000,1.507964,4.523893
0.000000,1.507964,4.586725
0.000000,1.507964,4.649557
0.000000,1.507964,4.712389
0.000000,1.507964,4.775221
0.000000,1.507964,4.838053
0.000000,1.507964,4.900885
0.000000,1.507964,4.963716
0.000000,1.507964,5.026548
0.000000,1.507964,5.089380
0.000000,1.507964,5.152212
0.000000,1.507964,5.215044
0.000000,1.507964,5.277876
0.000000,1.507964,5.340708
0.000000,1.507964,5.403539
0.000000,1.507964,5.466371
0.000000,1.507964,5.529203
0.000000,1.507964,5.592035
0.000000,1.507964,5.654867
0.000000,1.507964,5.717699
0.000000,1.507964,5.780530
0.000000,1.507964,5.843362
0.000000,1.507964,5.906194
0.000000,1.507964,5.969026
0.000000,1.507964,6.031858
0.000000,1.507964,6.094690
0.000000,1.507964,6.157522
0.000000,1.507964,6.220353
0.000000,1.570796,0.000000
0.000000,1.570796,0.062832
0.000000,1.570796,0.125664
0.000000,1.570796,0.188496
0.000000,1.570796,0.251327
0.000000,1.570796,0.314159
0.000000,1.570796,0.376991
0.000000,1.570796,0.439823
0.000000,1.570796,0.502655
0.000000,1.570796,0.565487
0.000000,1.570796,0.628319
0.000000,1.570796,0.691150
0.000000,1.570796,0.753982
0.000000,1.570796,0.816814
0.000000,1.570796,0.879646
0.000000,1.570796,0.942478
0.000000,1.570796,1.005310
0.000000,1.570796,1.068142
0.000000,1.570796,1.130973
0.000000,1.570796,1.193805
0.000000,1.570796,1.256637
0.000000,1.570796,1.319469
0.000000,1.570796,1.382301
0.000000,1.570796,1.445133
0.000000,1.570796,1.507964
0.000000,1.570796,1.570796
0.000000,1.570796,1.633628
0.000000,1.570796,1.696460
0.000000,1.570796,1.759292
0.000000,1.570796,1.822124
0.000000,1.570796,1.884956
0.000000,1.570796,1.947787
0.000000,1.570796,2.010619
0.000000,1.570796,2.073451
0.000000,1.570796,2.136283
0.000000,1.570796,2.199115
0.000000,1.570796,2.261947
0.000000,1.570796,2.324779
0.000000,1.570796,2.387610
0.000000,1.570796,2.450442
0.000000,1.570796,2.513274
0.000000,1.570796,2.576106
0.000000,1.570796,2.638938
0.000000,1.570796,2.701770
0.000000,1.570796,2.764602
0.000000,1.570796,2.827433
0.000000,1.570796,2.890265
0.000000,1.570796,2.953097
0.000000,1.570796,3.015929
0.000000,1.570796,3.078761
0.000000,1.570796,3.141593
0.000000,1.570796,3.204425
0.000000,1.570796,3.267256
0.000000,1.570796,3.330088
0.000000,1.570796,3.392920
0.000000,1.570796,3.455752
0.000000,1.570796,3.518584
0.000000,1.570796,3.581416
0.000000,1.570796,3.644247
0.000000,1.570796,3.707079
0.000000,1.570796,3.769911
0.000000,1.570796,3.832743
0.000000,1.570796,3.895575
0.000000,1.570796,3.958407
0.000000,1.570796,4.021239
0.000000,1.570796,4.084070
0.000000,1.570796,4.146902
0.000000,1.570796,4.209734
0.000000,1.570796,4.272566
0.000000,1.570796,4.335398
0.000000,1.570796,4.398230
0.000000,1.570796,4.461062
0.000000,1.570796,4.523893
0.000000,1.570796,4.586725
0.000000,1.570796,4.649557
0.000000,1.570796,4.712389
0.000000,1.570796,4.775221
0.000000,1.570796,4.838053
0.000000,1.570796,4.900885
0.000000,1.570796,4.963716
0.000000,1.570796,5.026548
0.000000,1.570796,5.089380
0.000000,1.570796,5.152212
0.000000,1.570796,5.215044
0.000000,1.570796,5.277876
0.000000,1.570796,5.340708
0.000000,1.570796,5.403539
0.000000,1.570796,5.466371
0.000000,1.570796,5.529203
0.000000,1.570796,5.592035
0.000000,1.570796,5.654867
0.000000,1.570796,5.717699
0.000000,1.570796,5.780530
0.000000,1.570796,5.843362
0.000000,1.570796,5.906194
0.000000,1.570796,5.969026
0.000000,1.570796,6.031858
0.000000,1.570796,6.094690
0.000000,1.570796,6.157522
0.000000,1.570796,6.220353
0.000000,1.633628,0.000000
0.000000,1.633628,0.062832
0.000000,1.633628,0.125664
0.000000,1.633628,0.188496
0.000000,1.633628,0.251327
0.000000,1.633628,0.314159
0.000000,1.633628,0.376991
0.000000,1.633628,0.439823
0.000000,1.633628,0.502655
0.000000,1.633628,0.565487
0.000000,1.633628,0.628319
0.000000,1.633628,0.691150
0.000000,1.633628,0.753982
0.000000,1.633628,0.816814
0.000000,1.633628,0.879646
0.000000,1.633628,0.942478
0.000000,1.633628,1.005310
0.000000,1.633628,1.068142
0.000000,1.633628,1.130973
0.000000,1.633628,1.193805
0.000000,1.633628,1.256637
0.000000,1.633628,1.319469
0.000000,1.633628,1.382301
0.000000,1.633628,1.445133
0.000000,1.633628,1.507964
0.000000,1.633628,1.570796
0.000000,1.633628,1.633628
0.000000,1.633628,1.696460
0.000000,1.633628,1.759292
0.000000,1.633628,1.822124
0.000000,1.633628,1.884956
0.000000,1.633628,1.947787
0.000000,1.633628,2.010619
0.000000,1.633628,2.073451
0.000000,1.633628,2.136283
0.000000,1.633628,2.199115
0.000000,1.633628,2.261947
0.000000,1.633628,2.324779
0.000000,1.633628,2.387610
0.000000,1.633628,2.450442
0.000000,1.633628,2.513274
0.000000,1.633628,2.576106
0.000000,1.633628,2.638938
0.000000,1.633628,2.701770
0.000000,1.633628,2.764602
0.000000,1.633628,2.827433
0.000000,1.633628,2.890265
0.000000,1.633628,2.953097
0.000000,1.633628,3.015929
0.000000,1.633628,3.078761
0.000000,1.633628,3.141593
0.000000,1.633628,3.204425
0.000000,1.633628,3.267256
0.000000,1.633628,3.330088
0.000000,1.633628,3.392920
0.000000,1.633628,3.455752
0.000000,1.633628,3.518584
0.000000,1.633628,3.581416
0.000000,1.633628,3.644247
0.000000,1.633628,3.707079
0.000000,1.633628,3.769911
0.000000,1.633628,3.832743
0.000000,1.633628,3.895575
0.000000,1.633628,3.958407
0.000000,1.633628,4.021239
0.000000,1.633628,4.084070
0.000000,1.633628,4.146902
0.000000,1.633628,4.209734
0.000000,1.633628,4.272566
0.000000,1.633628,4.335398
0.000000,1.633628,4.398230
0.000000,1.633628,4.461062
0.000000,1.633628,4.523893
0.000000,1.633628,4.586725
0.000000,1.633628,4.649557
0.000000,1.633628,4.712389
0.000000,1.633628,4.775221
0.000000,1.633628,4.838053
0.000000,1.633628,4.900885
0.000000,1.633628,4.963716
0.000000,1.633628,5.026548
0.000000,1.633628,5.089380
0.000000,1.633628,5.152212
0.000000,1.633628,5.215044
0.000000,1.633628,5.277876
0.000000,1.633628,5.340708
0.000000,1.633628,5.403539
0.000000,1.633628,5.466371
0.000000,1.633628,5.529203
0.000000,1.633628,5.592035
0.000000,1.633628,5.654867
0.000000,1.633628,5.717699
0.000000,1.633628,5.780530
0.000000,1.633628,5.843362
0.000000,1.633628,5.906194
0.000000,1.633628,5.969026
0.000000,1.633628,6.031858
0.000000,1.633628,6.094690
0.000000,1.633628,6.157522
0.000000,1.633628,6.220353
0.000000,1.696460,0.000000
0.000000,1.696460,0.062832
0.000000,1.696460,0.125664
0.000000,1.696460,0.188496
0.000000,1.696460,0.251327
0.000000,1.696460,0.314159
0.000000,1.696460,0.376991
0.000000,1.696460,0.439823
0.000000,1.696460,0.502655
0.000000,1.696460,0.565487
0.000000,1.696460,0.628319
0.000000,1.696460,0.691150
0.000000,1.696460,0.753982
0.000000,1.696460,0.816814
0.000000,1.696460,0.879646
0.000000,1.696460,0.942478
0.000000,1.696460,1.005310
0.000000,1.696460,1.068142
0.000000,1.696460,1.130973
0.000000,1.696460,1.193805
0.000000,1.696460,1.256637
0.000000,1.696460,1.319469
0.000000,1.696460,1.382301
0.000000,1.696460,1.445133
0.000000,1.696460,1.507964
0.000000,1.696460,1.570796
0.000000,1.696460,1.633628
0.000000,1.696460,1.696460
0.000000,1.696460,1.759292
0.000000,1.696460,1.822124
0.000000,1.696460,1.884956
0.000000,1.696460,1.947787
0.000000,1.696460,2.010619
0.000000,1.696460,2.073451
0.000000,1.696460,2.136283
0.000000,1.696460,2.199115
0.000000,1.696460,2.261947
0.000000,1.696460,2.324779
0.000000,1.696460,2.387610
0.000000,1.696460,2.450442
0.000000,1.696460,2.513274
0.000000,1.696460,2.576106
0.000000,1.696460,2.638938
0.000000,1.696460,2.701770
0.000000,1.696460,2.764602
0.000000,1.696460,2.827433
0.000000,1.696460,2.890265
0.000000,1.696460,2.953097
0.000000,1.696460,3.015929
0.000000,1.696460,3.078761
0.000000,1.696460,3.141593
0.000000,1.696460,3.204425
0.000000,1.696460,3.267256
0.000000,1.696460,3.330088
0.000000,1.696460,3.392920
0.000000,1.696460,3.455752
0.000000,1.696460,3.518584
0.000000,1.696460,3.581416
0.000000,1.696460,3.644247
0.000000,1.696460,3.707079
0.000000,1.696460,3.769911
0.000000,1.696460,3.832743
0.000000,1.696460,3.895575
0.000000,1.696460,3.958407
0.000000,1.696460,4.021239
0.000000,1.696460,4.084070
0.000000,1.696460,4.146902
0.000000,1.696460,4.209734
0.000000,1.696460,4.272566
0.000000,1.696460,4.335398
0.000000,1.696460,4.398230
0.000000,1.696460,4.461062
0.000000,1.696460,4.523893
0.000000,1.696460,4.586725
0.000000,1.696460,4.649557
0.000000,1.696460,4.712389
0.000000,1.696460,4.775221
0.000000,1.696460,4.838053
0.000000,1.696460,4.900885
0.000000,1.696460,4.963716
0.000000,1.696460,5.026548
0.000000,1.696460,5.089380
0.000000,1.696460,5.152212
0.000000,1.696460,5.215044
0.000000,1.696460,5.277876
0.000000,1.696460,5.340708
0.000000,1.696460,5.403539
0.000000,1.696460,5.466371
0.000000,1.696460,5.529203
0.000000,1.696460,5.592035
0.000000,1.696460,5.654867
0.000000,1.696460,5.717699
0.000000,1.696460,5.780530
0.000000,1.696460,5.843362
0.000000,1.696460,5.906194
0.000000,1.696460,5.969026
0.000000,1.696460,6.031858
0.000000,1.696460,6.094690
0.000000,1.696460,6.157522
0.000000,1.696460,6.220353
0.000000,1.759292,0.000000
0.000000,1.759292,0.062832
0.000000,1.759292,0.125664
0.000000,1.759292,0.188496
0.000000,1.759292,0.251327
0.000000,1.759292,0.314159
0.000000,1.759292,0.376991
0.000000,1.759292,0.439823
0.000000,1.759292,0.502655
0.000000,1.759292,0.565487
0.000000,1.759292,0.628319
0.000000,1.759292,0.691150
0.000000,1.759292,0.753982
0.000000,1.759292,0.816814
0.000000,1.759292,0.879646
0.000000,1.759292,0.942478
0.000000,1.759292,1.005310
0.000000,1.759292,1.068142
0.000000,1.759292,1.130973
0.000000,1.759292,1.193805
0.000000,1.759292,1.256637
0.000000,1.759292,1.319469
0.000000,1.759292,1.382301
0.000000,1.759292,1.445133
0.000000,1.759292,1.507964
0.000000,1.759292,1.570796
0.000000,1.759292,1.633628
0.000000,1.759292,1.696460
0.000000,1.759292,1.759292
0.000000,1.759292,1.822124
0.000000,1.759292,1.884956
0.000000,1.759292,1.947787
0.000000,1.759292,2.010619
0.000000,1.759292,2.073451
0.000000,1.759292,2.136283
0.000000,1.759292,2.199115
0.000000,1.759292,2.261947
0.000000,1.759292,2.324779
0.000000,1.759292,2.387610
0.000000,1.759292,2.450442
0.000000,1.759292,2.513274
0.000000,1.759292,2.576106
0.000000,1.759292,2.638938
0.000000,1.759292,2.701770
0.000000,1.759292,2.764602
0.000000,1.759292,2.827433
0.000000,1.759292,2.890265
0.000000,1.759292,2.953097
0.000000,1.759292,3.015929
0.000000,1.759292,3.078761
0.000000,1.759292,3.141593
0.000000,1.759292,3.204425
0.000000,1.759292,3.267256
0.000000,1.759292,3.330088
0.000000,1.759292,3.392920
0.000000,1.759292,3.455752
0.000000,1.759292,3.518584
0.000000,1.759292,3.581416
0.000000,1.759292,3.644247
0.000000,1.759292,3.707079
0.000000,1.759292,3.769911
0.000000,1.759292,3.832743
0.000000,1.759292,3.895575
0.000000,1.759292,3.958407
0.000000,1.759292,4.021239
0.000000,1.759292,4.084070
0.000000,1.759292,4.146902
0.000000,1.759292,4.209734
0.000000,1.759292,4.272566
0.000000,1.759292,4.335398
0.000000,1.759292,4.398230
0.000000,1.759292,4.461062
0.000000,1.759292,4.523893
0.000000,1.759292,4.586725
0.000000,1.759292,4.649557
0.000000,1.759292,4.712389
0.000000,1.759292,4.775221
0.000000,1.759292,4.838053
0.000000,1.759292,4.900885
0.000000,1.759292,4.963716
0.000000,1.759292,5.026548
0.000000,1.759292,5.089380
0.000000,1.759292,5.152212
0.000000,1.759292,5.215044
0.000000,1.759292,5.277876
0.000000,1.759292,5.340708
0.000000,1.759292,5.403539
0.000000,1.759292,5.466371
0.000000,1.759292,5.529203
0.000000,1.759292,5.592035
0.000000,1.759292,5.654867
0.000000,1.759292,5.717699
0.000000,1.759292,5.780530
0.000000,1.759292,5.843362
0.000000,1.759292,5.906194
0.000000,1.759292,5.969026
0.000000,1.759292,6.031858
0.000000,1.759292,6.094690
0.000000,1.759292,6.157522
0.000000,1.759292,6.220353
0.000000,1.822124,0.000000
0.000000,1.822124,0.062832
0.000000,1.822124,0.125664
0.000000,1.822124,0.188496
0.000000,1.822124,0.251327
0.000000,1.822124,0.314159
0.000000,1.822124,0.376991
0.000000,1.822124,0.439823
0.000000,1.822124,0.502655
0.000000,1.822124,0.565487
0.000000,1.822124,0.628319
0.000000,1.822124,0.691150
0.000000,1.822124,0.753982
0.000000,1.822124,0.816814
0.000000,1.822124,0.879646
0.000000,1.822124,0.942478
0.000000,1.822124,1.005310
0.000000,1.822124,1.068142
0.000000,1.822124,1.130973
0.000000,1.822124,1.193805
0.000000,1.822124,1.256637
0.000000,1.822124,1.319469
0.000000,1.822124,1.382301
0.000000,1.822124,1.445133
0.000000,1.822124,1.507964
0.000000,1.822124,1.570796
0.000000,1.822124,1.633628
0.000000,1.822124,1.696460
0.000000,1.822124,1.759292
0.000000,1.822124,1.822124
0.000000,1.822124,1.884956
0.000000,1.822124,1.947787
0.000000,1.822124,2.010619
0.000000,1.822124,2.073451
0.000000,1.822124,2.136283
0.000000,1.822124,2.199115
0.000000,1.822124,2.261947
0.000000,1.822124,2.324779
0.000000,1.822124,2.387610
0.000000,1.822124,2.450442
0.000000,1.822124,2.513274
0.000000,1.822124,2.576106
0.000000,1.822124,2.638938
0.000000,1.822124,2.701770
0.000000,1.822124,2.764602
0.000000,1.822124,2.827433
0.000000,1.822124,2.890265
0.000000,1.822124,2.953097
0.000000,1.822124,3.015929
0.000000,1.822124,3.078761
0.000000,1.822124,3.141593
0.000000,1.822124,3.204425
0.000000,1.822124,3.267256
0.000000,1.822124,3.330088
0.000000,1.822124,3.392920
0.000000,1.822124,3.455752
0.000000,1.822124,3.518584
0.000000,1.822124,3.581416
0.000000,1.822124,3.644247
0.000000,1.822124,3.707079
0.000000,1.822124,3.769911
0.000000,1.822124,3.832743
0.000000,1.822124,3.895575
0.000000,1.822124,3.958407
0.000000,1.822124,4.021239
0.000000,1.822124,4.084070
0.000000,1.822124,4.146902
0.000000,1.822124,4.209734
0.000000,1.822124,4.272566
0.000000,1.822124,4.335398
0.000000,1.822124,4.398230
0.000000,1.822124,4.461062
0.000000,1.822124,4.523893
0.000000,1.822124,4.586725
0.000000,1.822124,4.649557
0.000000,1.822124,4.712389
0.000000,1.822124,4.775221
0.000000,1.822124,4.838053
0.000000,1.822124,4.900885
0.000000,1.822124,4.963716
0.000000,1.822124,5.026548
0.000000,1.822124,5.089380
0.000000,1.822124,5.152212
0.000000,1.822124,5.215044
0.000000,1.822124,5.277876
0.000000,1.822124,5.340708
0.000000,1.822124,5.403539
0.000000,1.822124,5.466371
0.000000,1.822124,5.529203
0.000000,1.822124,5.592035
0.000000,1.822124,5.654867
0.000000,1.822124,5.717699
0.000000,1.822124,5.780530
0.000000,1.822124,5.843362
0.000000,1.822124,5.906194
0.000000,1.822124,5.969026
0.000000,1.822124,6.031858
0.000000,1.822124,6.094690
0.000000,1.822124,6.157522
0.000000,1.822124,6.220353
0.000000,1.884956,0.000000
0.000000,1.884956,0.062832
0.000000,1.884956,0.125664
0.000000,1.884956,0.188496
0.000000,1.884956,0.251327
0.000000,1.884956,0.314159
0.000000,1.884956,0.376991
0.000000,1.884956,0.439823
0.000000,1.884956,0.502655
0.000000,1.884956,0.565487
0.000000,1.884956,0.628319
0.000000,1.884956,0.691150
0.000000,1.884956,0.753982
0.000000,1.884956,0.816814
0.000000,1.884956,0.879646
0.000000,1.884956,0.942478
0.000000,1.884956,1.005310
0.000000,1.884956,1.068142
0.000000,1.884956,1.130973
0.000000,1.884956,1.193805
0.000000,1.884956,1.256637
0.000000,1.884956,1.319469
0.000000,1.884956,1.382301
0.000000,1.884956,1.445133
0.000000,1.884956,1.507964
0.000000,1.884956,1.570796
0.000000,1.884956,1.633628
0.000000,1.884956,1.696460
0.000000,1.884956,1.759292
0.000000,1.884956,1.822124
0.000000,1.884956,1.884956
0.000000,1.884956,1.947787
0.000000,1.884956,2.010619
0.000000,1.884956,2.073451
0.000000,1.884956,2.136283
0.000000,1.884956,2.199115
0.000000,1.884956,2.261947
0.000000,1.884956,2.324779
0.000000,1.884956,2.387610
0.000000,1.884956,2.450442
0.000000,1.884956,2.513274
0.000000,1.884956,2.576106
0.000000,1.884956,2.638938
0.000000,1.884956,2.701770
0.000000,1.884956,2.764602
0.000000,1.884956,2.827433
0.000000,1.884956,2.890265
0.000000,1.884956,2.953097
0.000000,1.884956,3.015929
0.000000,1.884956,3.078761
0.000000,1.884956,3.141593
0.000000,1.884956,3.204425
0.000000,1.884956,3.267256
0.000000,1.884956,3.330088
0.000000,1.884956,3.392920
0.000000,1.884956,3.455752
0.000000,1.884956,3.518584
0.000000,1.884956,3.581416
0.000000,1.884956,3.644247
0.000000,1.884956,3.707079
0.000000,1.884956,3.769911
0.000000,1.884956,3.832743
0.000000,1.884956,3.895575
0.000000,1.884956,3.958407
0.000000,1.884956,4.021239
0.000000,1.884956,4.084070
0.000000,1.884956,4.146902
0.000000,1.884956,4.209734
0.000000,1.884956,4.272566
0.000000,1.884956,4.335398
0.000000,1.884956,4.398230
0.000000,1.884956,4.461062
0.000000,1.884956,4.523893
0.000000,1.884956,4.586725
0.000000,1.884956,4.649557
0.000000,1.884956,4.712389
0.000000,1.884956,4.775221
0.000000,1.884956,4.838053
0.000000,1.884956,4.900885
0.000000,1.884956,4.963716
0.000000,1.884956,5.026548
0.000000,1.884956,5.089380
0.000000,1.884956,5.152212
0.000000,1.884956,5.215044
0.000000,1.884956,5.277876
0.000000,1.884956,5.340708
0.000000,1.884956,5.403539
0.000000,1.884956,5.466371
0.000000,1.884956,5.529203
0.000000,1.884956,5.592035
0.000000,1.884956,5.654867
0.000000,1.884956,5.717699
0.000000,1.884956,5.780530
0.000000,1.884956,5.843362
0.000000,1.884956,5.906194
0.000000,1.884956,5.969026
0.000000,1.884956,6.031858
0.000000,1.884956,6.094690
0.000000,1.884956,6.157522
0.000000,1.884956,6.220353
0.000000,1.947787,0.000000
0.000000,1.947787,0.062832
0.000000,1.947787,0.125664
0.000000,1.947787,0.188496
0.000000,1.947787,0.251327
0.000000,1.947787,0.314159
0.000000,1.947787,0.376991
0.000000,1.947787,0.439823
0.000000,1.947787,0.502655
0.000000,1.947787,0.565487
0.000000,1.947787,0.628319
0.000000,1.947787,0.691150
0.000000,1.947787,0.753982
0.000000,1.947787,0.816814
0.000000,1.947787,0.879646
0.000000,1.947787,0.942478
0.000000,1.947787,1.005310
0.000000,1.947787,1.068142
0.000000,1.947787,1.130973
0.000000,1.947787,1.193805
0.000000,1.947787,1.256637
0.000000,1.947787,1.319469
0.000000,1.947787,1.382301
0.000000,1.947787,1.445133
0.000000,1.947787,1.507964
0.000000,1.947787,1.570796
0.000000,1.947787,1.633628
0.000000,1.947787,1.696460
0.000000,1.947787,1.759292
0.000000,1.947787,1.822124
0.000000,1.947787,1.884956
0.000000,1.947787,1.947787
0.000000,1.947787,2.010619
0.000000,1.947787,2.073451
0.000000,1.947787,2.136283
0.000000,1.947787,2.199115
0.000000,1.947787,2.261947
0.000000,1.947787,2.324779
0.000000,1.947787,2.387610
0.000000,1.947787,2.450442
0.000000,1.947787,2.513274
0.000000,1.947787,2.576106
0.000000,1.947787,2.638938
0.000000,1.947787,2.701770
0.000000,1.947787,2.764602
0.000000,1.947787,2.827433
0.000000,1.947787,2.890265
0.000000,1.947787,2.953097
0.000000,1.947787,3.015929
0.000000,1.947787,3.078761
0.000000,1.947787,3.141593
0.000000,1.947787,3.204425
0.000000,1.947787,3.267256
0.000000,1.947787,3.330088
0.000000,1.947787,3.392920
0.000000,1.947787,3.455752
0.000000,1.947787,3.518584
0.000000,1.947787,3.581416
0.000000,1.947787,3.644247
0.000000,1.947787,3.707079
0.000000,1.947787,3.769911
0.000000,1.947787,3.832743
0.000000,1.947787,3.895575
0.000000,1.947787,3.958407
0.000000,1.947787,4.021239
0.000000,1.947787,4.084070
0.000000,1.947787,4.146902
0.000000,1.947787,4.209734
0.000000,1.947787,4.272566
0.000000,1.947787,4.335398
0.000000,1.947787,4.398230
0.000000,1.947787,4.461062
0.000000,1.947787,4.523893
0.000000,1.947787,4.586725
0.000000,1.947787,4.649557
0.000000,1.947787,4.712389
0.000000,1.947787,4.775221
0.000000,1.947787,4.838053
0.000000,1.947787,4.900885
0.000000,1.947787,4.963716
0.000000,1.947787,5.026548
0.000000,1.947787,5.089380
0.000000,1.947787,5.152212
0.000000,1.947787,5.215044
0.000000,1.947787,5.277876
0.000000,1.947787,5.340708
0.000000,1.947787,5.403539
0.000000,1.947787,5.466371
0.000000,1.947787,5.529203
0.000000,1.947787,5.592035
0.000000,1.947787,5.654867
0.000000,1.947787,5.717699
0.000000,1.947787,5.780530
0.000000,1.947787,5.843362
0.000000,1.947787,5.906194
0.000000,1.947787,5.969026
0.000000,1.947787,6.031858
0.000000,1.947787,6.094690
0.000000,1.947787,6.157522
0.000000,1.947787,6.220353
0.000000,2.010619,0.000000
0.000000,2.010619,0.062832
0.000000,2.010619,0.125664
0.000000,2.010619,0.188496
0.000000,2.010619,0.251327
0.000000,2.010619,0.314159
0.000000,2.010619,0.376991
0.000000,2.010619,0.439823
0.000000,2.010619,0.502655
0.000000,2.010619,0.565487
0.000000,2.010619,0.628319
0.000000,2.010619,0.691150
0.000000,2.010619,0.753982
0.000000,2.010619,0.816814
0.000000,2.010619,0.879646
0.000000,2.010619,0.942478
0.000000,2.010619,1.005310
0.000000,2.010619,1.068142
0.000000,2.010619,1.130973
0.000000,2.010619,1.193805
0.000000,2.010619,1.256637
0.000000,2.010619,1.319469
0.000000,2.010619,1.382301
0.000000,2.010619,1.445133
0.000000,2.010619,1.507964
0.000000,2.010619,1.570796
0.000000,2.010619,1.633628
0.000000,2.010619,1.696460
0.000000,2.010619,1.759292
0.000000,2.010619,1.822124
0.000000,2.010619,1.884956
0.000000,2.010619,1.947787
0.000000,2.010619,2.010619
0.000000,2.010619,2.073451
0.000000,2.010619,2.136283
0.000000,2.010619,2.199115
0.000000,2.010619,2.261947
0.000000,2.010619,2.324779
0.000000,2.010619,2.387610
0.000000,2.010619,2.450442
0.000000,2.010619,2.513274
0.000000,2.010619,2.576106
0.000000,2.010619,2.638938
0.000000,2.010619,2.701770
0.000000,2.010619,2.764602
0.000000,2.010619,2.827433
0.000000,2.010619,2.890265
0.000000,2.010619,2.953097
0.000000,2.010619,3.015929
0.000000,2.010619,3.078761
0.000000,2.010619,3.141593
0.000000,2.010619,3.204425
0.000000,2.010619,3.267256
0.000000,2.010619,3.330088
0.000000,2.010619,3.392920
0.000000,2.010619,3.455752
0.000000,2.010619,3.518584
0.000000,2.010619,3.581416
0.000000,2.010619,3.644247
0.000000,2.010619,3.707079
0.000000,2.010619,3.769911
0.000000,2.010619,3.832743
0.000000,2.010619,3.895575
0.000000,2.010619,3.958407
0.000000,2.010619,4.021239
0.000000,2.010619,4.084070
0.000000,2.010619,4.146902
0.000000,2.010619,4.209734
0.000000,2.010619,4.272566
0.000000,2.010619,4.335398
0.000000,2.010619,4.398230
0.000000,2.010619,4.461062
0.000000,2.010619,4.523893
0.000000,2.010619,4.586725
0.000000,2.010619,4.649557
0.000000,2.010619,4.712389
0.000000,2.010619,4.775221
0.000000,2.010619,4.838053
0.000000,2.010619,4.900885
0.000000,2.010619,4.963716
0.000000,2.010619,5.026548
0.000000,2.010619,5.089380
0.000000,2.010619,5.152212
0.000000,2.010619,5.215044
0.000000,2.010619,5.277876
0.000000,2.010619,5.340708
0.000000,2.010619,5.403539
0.000000,2.010619,5.466371
0.000000,2.010619,5.529203
0.000000,2.010619,5.592035
0.000000,2.010619,5.654867
0.000000,2.010619,5.717699
0.000000,2.010619,5.780530
0.000000,2.010619,5.843362
0.000000,2.010619,5.906194
0.000000,2.010619,5.969026
0.000000,2.010619,6.031858
0.000000,2.010619,6.094690
0.000000,2.010619,6.157522
0.000000,2.010619,6.220353
0.000000,2.073451,0.000000
0.000000,2.073451,0.062832
0.000000,2.073451,0.125664
0.000000,2.073451,0.188496
0.000000,2.073451,0.251327
0.000000,2.073451,0.314159
0.000000,2.073451,0.376991
0.000000,2.073451,0.439823
0.000000,2.073451,0.502655
0.000000,2.073451,0.565487
0.000000,2.073451,0.628319
0.000000,2.073451,0.691150
0.000000,2.073451,0.753982
0.000000,2.073451,0.816814
0.000000,2.073451,0.879646
0.000000,2.073451,0.942478
0.000000,2.073451,1.005310
0.000000,2.073451,1.068142
0.000000,2.073451,1.130973
0.000000,2.073451,1.193805
0.000000,2.073451,1.256637
0.000000,2.073451,1.319469
0.000000,2.073451,1.382301
0.000000,2.073451,1.445133
0.000000,2.073451,1.507964
0.000000,2.073451,1.570796
0.000000,2.073451,1.633628
0.000000,2.073451,1.696460
0.000000,2.073451,1.759292
0.000000,2.073451,1.822124
